iteration time doc.count score word.count unseen.score unseen.word.count
211 1564 42200 -662342.27595 68912 -582442.49923 60351
212 1571 42400 -638786.73043 65797 -584440.73329 59998
213 1577 42600 -629865.35763 66409 -548082.84035 57528
214 1585 42800 -632479.49273 66605 -552357.92538 58097
215 1592 43000 -634405.62312 65731 -524142.00222 53961
216 1599 43200 -597037.88993 62472 -519467.82342 54278
217 1606 43400 -679788.53993 70776 -584750.19705 60491
218 1613 43600 -624671.50490 65887 -562494.10001 59234
219 1620 43800 -687831.72315 70988 -616005.71694 63298
220 1627 44000 -609922.88560 63654 -515776.79291 53396
221 1634 44200 -634384.07289 65785 -549304.45457 56692
222 1640 44400 -624276.35437 66143 -535685.66651 56649
223 1648 44600 -637890.93668 66679 -562016.83747 58612
224 1655 44800 -570916.57013 59250 -493104.67749 50923
225 1662 45000 -668955.36461 70354 -577801.46158 60660
226 1669 45200 -627051.90687 64985 -547957.33627 56418
227 1676 45400 -678619.89302 71172 -578947.89090 60528
228 1684 45600 -665335.28983 69665 -567452.32625 59101
229 1691 45800 -659826.20516 68400 -579795.11012 59850
230 1698 46000 -629728.43503 66009 -561574.19799 58747
231 1705 46200 -620162.30933 64614 -517359.27969 53458
232 1712 46400 -670463.47160 70027 -591254.98064 61668
233 1720 46600 -637775.42006 67044 -557794.64992 58371
234 1727 46800 -627142.76657 65242 -548662.67391 56779
235 1735 47000 -712986.51523 74572 -596020.57842 62200
236 1742 47200 -709148.47521 70995 -628581.29407 62443
237 1749 47400 -630868.81437 66129 -528787.78669 55179
238 1756 47600 -667795.43327 69351 -571099.53272 59001
239 1763 47800 -631154.71099 65217 -543352.88205 55891
240 1770 48000 -640646.26291 66256 -560647.88468 57724
241 1777 48200 -642459.94457 67291 -550706.60299 57406
242 1784 48400 -634549.58166 66497 -537425.34127 56271
243 1791 48600 -647359.18344 67833 -534605.32734 55679
244 1798 48800 -601495.75837 62683 -518509.60334 53797
245 1805 49000 -648682.19778 67621 -559144.57654 58029
246 1812 49200 -662809.92671 69550 -586046.70733 61314
247 1820 49400 -674000.79950 68269 -601730.32273 60524
248 1827 49600 -643772.51652 68254 -530871.82122 56095
249 1834 49800 -620065.34565 65202 -526111.63141 55274
250 1841 50000 -602696.10083 63764 -502318.33518 53047
251 1847 50200 -613613.66124 63912 -491514.79622 51195
252 1854 50400 -620561.73963 64734 -549878.29932 57177
253 1861 50600 -657014.38562 68552 -579894.18258 60314
254 1867 50800 -585954.48584 61703 -492005.25258 51689
255 1875 51000 -611351.79737 64362 -505348.18505 53102
256 1882 51200 -611851.54061 63815 -496820.99136 51405
257 1889 51400 -635160.81176 67330 -522172.53910 55312
258 1896 51600 -655828.56636 67798 -532405.05526 54563
259 1903 51800 -692523.83248 71957 -571826.08850 59029
260 1911 52000 -668302.48156 69410 -594565.84239 61610
261 1918 52200 -635093.64492 65574 -506759.99762 51933
262 1925 52400 -649097.85438 68459 -550998.68458 57974
263 1932 52600 -637699.29886 65956 -558619.24946 57476
264 1939 52800 -636334.21420 66165 -534428.80148 55277
265 1945 53000 -633433.00006 66305 -547425.30068 57109
266 1952 53200 -625442.21417 65388 -553122.34895 57728
267 1960 53400 -653572.41253 68729 -563981.28418 59144
268 1967 53600 -611018.74107 64316 -536636.13278 56425
269 1974 53800 -671689.95329 69804 -572911.22675 59386
270 1981 54000 -654473.02389 68800 -566228.38752 59306
271 1989 54200 -649233.19291 68475 -536453.25811 56419
272 1996 54400 -648357.69745 67951 -535504.33968 55818
273 2003 54600 -637273.68641 67372 -539324.51882 56990
274 2011 54800 -634554.21519 66842 -538187.37643 56607
275 2018 55000 -597005.64564 63576 -490750.13443 52233
276 2025 55200 -684484.84840 71605 -585115.97858 60935
277 2033 55400 -668491.48360 69603 -561632.95711 58041
278 2040 55600 -640380.52202 67509 -521231.05573 54789
279 2049 55800 -680083.15522 71077 -581825.58252 60582
280 2058 56000 -657201.93382 69590 -539200.22466 56905
281 2065 56200 -581480.45837 61345 -488387.65367 51405
282 2073 56400 -638944.18458 67023 -523977.59562 54681
283 2080 56600 -633522.66091 66775 -502175.19227 52737
284 2087 56800 -667577.87570 70003 -584123.06040 61113
285 2094 57000 -632162.10012 66128 -529709.50753 55351
286 2102 57200 -618823.25397 65086 -504904.28415 52959
287 2109 57400 -697303.34742 73086 -547304.96446 57184
288 2116 57600 -630954.52611 66449 -510074.96903 53417
289 2123 57800 -633479.61931 66829 -510741.88892 53635
290 2130 58000 -626667.43509 66053 -521431.86659 54769
291 2137 58200 -632391.51030 65831 -488167.36324 50495
292 2144 58400 -643569.73862 67190 -520760.76617 54054
293 2151 58600 -595868.84041 63147 -515527.91957 54594
294 2158 58800 -652026.11811 68973 -547998.86851 57842
295 2166 59000 -674494.39492 70308 -561964.86685 58318
296 2173 59200 -616609.60662 64819 -520737.83084 54602
297 2180 59400 -603610.74129 63874 -481627.48645 50865
298 2187 59600 -634019.34672 65782 -535528.21035 55114
299 2193 59800 -621626.42593 65577 -516475.27335 54369
300 2199 60000 -592817.77197 61931 -502118.83098 52294
301 2208 60200 -631612.48001 65128 -508492.42890 51857
302 2216 60400 -661566.22062 68892 -538742.89191 55507
303 2223 60600 -622009.01885 65659 -510131.24255 53774
304 2232 60800 -618509.17597 65256 -500333.93812 52560
305 2240 61000 -632240.28040 66721 -513411.37189 53976
306 2247 61200 -643320.72247 67083 -552778.12007 57505
307 2254 61400 -589907.54943 62067 -482161.47795 50535
308 2262 61600 -626992.51030 66446 -513612.42684 54204
309 2270 61800 -655464.82470 68942 -536849.36240 56511
310 2277 62000 -649098.73800 68189 -530449.51031 55532
311 2284 62200 -613269.90890 64268 -511521.93913 53236
312 2290 62400 -623027.16041 65723 -508685.82300 53492
313 2298 62600 -648864.21501 67969 -539995.12633 56316
314 2305 62800 -627925.13064 65351 -522645.74104 54229
315 2312 63000 -641706.54403 67729 -542862.32287 57078
316 2318 63200 -579120.08118 61837 -442942.21392 47098
317 2325 63400 -685938.60208 71806 -573161.51659 59741
318 2332 63600 -610772.06178 64296 -488019.87887 51374
319 2340 63800 -626390.35405 66256 -489113.99910 51577
320 2349 64000 -685164.12336 72257 -539673.70917 56731
321 2356 64200 -602056.51014 63665 -476604.56052 50428
322 2364 64400 -659524.24662 69379 -512287.47581 53520
323 2371 64600 -605789.81984 64093 -493117.63041 52188
324 2378 64800 -614923.73145 64750 -483472.18644 50747
325 2385 65000 -624920.69942 65796 -507886.60979 53342
326 2392 65200 -654905.57821 68126 -542538.88234 56082
327 2399 65400 -627249.66762 65595 -494186.11082 51135
328 2407 65600 -645413.19022 68273 -515850.87973 54519
329 2413 65800 -642643.15625 66277 -517193.74994 52802
330 2420 66000 -624368.49085 65484 -483647.52291 50472
331 2427 66200 -624710.14929 66310 -470368.61862 49766
332 2434 66400 -647294.08859 69174 -549763.15592 58786
333 2441 66600 -602560.52734 63506 -482792.38118 50779
334 2448 66800 -673112.85504 69969 -543862.40881 56619
335 2455 67000 -626727.11492 65613 -501389.98044 51959
336 2462 67200 -604794.58423 63939 -479098.86519 50467
337 2469 67400 -630281.87087 65799 -519139.67772 53908
338 2475 67600 -611371.21325 64248 -466169.50608 48832
339 2482 67800 -631223.25188 65880 -532905.86729 55328
340 2489 68000 -593702.14884 63294 -461645.09093 49060
341 2496 68200 -613198.79140 64570 -486401.24873 50968
342 2502 68400 -597686.39493 62765 -497375.61158 52213
343 2510 68600 -626545.06928 65827 -511667.95619 53509
344 2516 68800 -545845.82644 58042 -406924.23622 43042
345 2524 69000 -593296.63673 62224 -478286.98785 49829
346 2530 69200 -621269.11734 65258 -494917.45924 51701
347 2537 69400 -680693.73370 71608 -515922.11252 54045
348 2544 69600 -608820.97240 64615 -497973.65151 52760
349 2551 69800 -634417.47023 67777 -540652.89659 57775
350 2558 70000 -626150.96883 65821 -499630.97264 52248
351 2565 70200 -609249.83060 63874 -483913.29327 50687
352 2573 70400 -621372.28519 66108 -498131.54151 53052
353 2580 70600 -615427.56232 64213 -521638.31944 54248
354 2587 70800 -615910.49533 65136 -471312.18440 49551
355 2595 71000 -640186.26629 66896 -533155.27716 55394
356 2602 71200 -655835.59512 68692 -492628.13498 51225
357 2609 71400 -629524.81601 66878 -465618.72553 49436
358 2616 71600 -648546.86171 68233 -491401.48911 51474
359 2623 71800 -633919.06489 66964 -477062.24857 50132
360 2630 72000 -590815.53214 62565 -458221.87091 48376
361 2638 72200 -623459.56503 65857 -487317.19334 51251
362 2645 72400 -624054.11894 65632 -494312.46724 51773
363 2651 72600 -600602.06915 63861 -474755.81758 50485
364 2658 72800 -630231.67932 67113 -491832.26464 52390
365 2665 73000 -604640.95741 63934 -469820.37010 49540
366 2672 73200 -654183.82245 69359 -531293.23664 56130
367 2679 73400 -611421.32385 63860 -459248.33327 47599
368 2686 73600 -618476.04615 65587 -520765.87475 55187
369 2693 73800 -616941.74372 64157 -513950.69372 53069
370 2700 74000 -645122.08385 67468 -508174.11218 52755
371 2708 74200 -608250.31828 64428 -484999.93600 51264
372 2715 74400 -607339.85182 63930 -465705.77361 48664
373 2722 74600 -589821.78883 62550 -483721.87699 51184
374 2729 74800 -604461.81953 63511 -489603.74674 51248
375 2736 75000 -615082.66395 64427 -466679.77679 48538
376 2744 75200 -619956.43599 65131 -452946.30586 47324
377 2751 75400 -627289.82466 66107 -473870.41306 49672
378 2758 75600 -622824.76655 65901 -483770.49760 51014
379 2765 75800 -620507.45980 65825 -477839.93556 50653
380 2772 76000 -614044.34744 64840 -513477.72493 54086
381 2779 76200 -597610.59815 63447 -430984.61967 45736
382 2786 76400 -637814.97516 66147 -484016.24893 49795
383 2793 76600 -650623.09348 67987 -509946.97217 53256
384 2800 76800 -633161.37232 67379 -468566.13237 49561
385 2807 77000 -657997.47964 68636 -528020.47833 54861
386 2814 77200 -648295.12031 68399 -517570.76475 54352
387 2821 77400 -625889.31611 66583 -499107.75275 52925
388 2828 77600 -648416.05449 68873 -537699.83242 57033
389 2835 77800 -600412.84165 63235 -488194.06346 51219
390 2842 78000 -618046.13507 65238 -500282.28586 52548
391 2849 78200 -643372.00521 68025 -531382.26577 55899
392 2856 78400 -626318.22282 66495 -486583.51721 51648
393 2863 78600 -611188.52141 63013 -451158.06130 45993
394 2870 78800 -604369.89975 63899 -463353.41104 49106
395 2878 79000 -699313.23435 73446 -561234.12163 58636
396 2885 79200 -624367.28639 66490 -484340.99623 51454
397 2892 79400 -632563.83256 66478 -481233.71266 50295
398 2899 79600 -637345.07167 66908 -491344.99415 51238
399 2906 79800 -600259.01343 63198 -489441.66010 51345
400 2914 80000 -619363.11365 65683 -483647.17808 51271
401 2922 80200 -623176.34310 64578 -508534.07349 52241
402 2929 80400 -601123.86305 63735 -475128.58053 50343
403 2937 80600 -627047.80981 66084 -502522.08845 52655
404 2945 80800 -622488.30871 66079 -450932.80747 47679
405 2952 81000 -660157.96112 70133 -536131.64750 56812
406 2959 81200 -618957.02665 65608 -480587.85095 50880
407 2968 81400 -659585.70727 68628 -533049.34416 55141
408 2976 81600 -616206.68489 65798 -506491.64999 53862
409 2983 81800 -667711.06439 69861 -507043.83810 52835
410 2990 82000 -631223.47408 67060 -453425.43185 47912
411 2997 82200 -637247.43967 67518 -480466.19094 50557
412 3005 82400 -716079.92852 74538 -564390.23899 58492
413 3011 82600 -607713.61802 65040 -490262.65567 52464
414 3018 82800 -629939.67106 66257 -434080.87393 45412
415 3025 83000 -650170.48645 67975 -459592.83376 47495
416 3032 83200 -612326.63999 64494 -469921.32482 49485
417 3039 83400 -605807.10215 64226 -460091.10539 48443
418 3046 83600 -622434.06980 65533 -489880.49976 51366
419 3054 83800 -626501.35105 66528 -437181.50821 46419
420 3061 84000 -638113.36418 67009 -520171.07786 54557
421 3068 84200 -570247.58543 60916 -420705.24725 44933
422 3074 84400 -646219.69332 68461 -474584.71948 50106
423 3081 84600 -606081.05379 64013 -447413.46870 47192
424 3088 84800 -621626.93262 65828 -456446.23328 48256
425 3095 85000 -644560.35331 68534 -497491.09903 52802
426 3103 85200 -633837.76542 66874 -468796.30438 49342
427 3109 85400 -618750.98982 65610 -420909.56666 44458
428 3116 85600 -594273.78933 62864 -452784.65222 47742
429 3122 85800 -615963.70916 65306 -487604.16648 51611
430 3130 86000 -629992.00764 66390 -492946.56049 51747
431 3137 86200 -675028.52072 70324 -539857.41789 55819
432 3144 86400 -647822.53173 68950 -472496.36353 50049
433 3151 86600 -631433.45082 66354 -493229.70581 51622
434 3158 86800 -668978.85038 70106 -461206.80321 47927
435 3166 87000 -652970.69118 69065 -514288.92230 54328
436 3173 87200 -639086.75903 67652 -451284.52903 47588
437 3180 87400 -614314.93770 65456 -462812.19466 49245
438 3187 87600 -666199.11891 70423 -505890.59592 53203
439 3193 87800 -633363.82659 66493 -479168.60018 50229
440 3200 88000 -631283.24783 66261 -463710.17224 48451
441 3208 88200 -588738.12768 62723 -401881.45929 42752
442 3215 88400 -652085.39767 68527 -452109.91804 47111
443 3222 88600 -602653.74692 63700 -453914.53902 47843
444 3230 88800 -604471.38138 63489 -472000.65759 49407
445 3238 89000 -633552.82625 66648 -485426.03050 50577
446 3245 89200 -626177.82052 66930 -469681.05350 50055
447 3251 89400 -654951.13370 68904 -520769.31260 54393
448 3258 89600 -622711.65011 65836 -470199.43055 49709
449 3265 89800 -637985.64542 67007 -483280.74191 50390
450 3272 90000 -592067.97524 62573 -453652.96437 47680
451 3279 90200 -595678.33163 62884 -414742.35887 43586
452 3285 90400 -627630.33888 66026 -482746.87817 50371
453 3293 90600 -635375.46399 66172 -505974.53819 52196
454 3300 90800 -634183.79479 67274 -483510.31937 51013
455 3307 91000 -596072.63730 62925 -448342.66769 47229
456 3315 91200 -645724.14275 68301 -471375.52323 49765
457 3322 91400 -630909.04651 66575 -446776.53519 47024
458 3329 91600 -616512.54363 65530 -451395.40547 47837
459 3336 91800 -610521.26861 64749 -447459.52297 47340
460 3343 92000 -614897.37191 64559 -442344.60268 46144
461 3349 92200 -600453.14382 63979 -451787.91984 48030
462 3357 92400 -643356.93103 68328 -451538.77912 47790
463 3364 92600 -661667.42967 70831 -467643.88923 49970
464 3371 92800 -657679.17256 69091 -464029.93795 48363
465 3378 93000 -615400.54831 64645 -445893.85546 46492
466 3385 93200 -633485.67728 67181 -461061.99283 48578
467 3392 93400 -616025.81693 65582 -465185.42332 49464
468 3399 93600 -607772.86049 64531 -455835.64578 48383
469 3406 93800 -652474.84964 68759 -481619.56901 50515
470 3413 94000 -638451.08381 67192 -477783.50529 50113
471 3420 94200 -638616.21001 67492 -438137.68996 46143
472 3427 94400 -637883.46441 67229 -470925.20540 49289
473 3434 94600 -583607.74324 61820 -409383.92718 43204
474 3441 94800 -632231.49167 67170 -418773.00334 44307
475 3448 95000 -598882.07690 63201 -409094.79582 42771
476 3455 95200 -667257.40009 70399 -524949.56082 55309
477 3462 95400 -609748.04886 64988 -428912.64038 45658
478 3470 95600 -607490.83269 64160 -423807.56428 44525
479 3477 95800 -647701.82183 68863 -446137.43148 47425
480 3484 96000 -668492.17997 71606 -509364.06960 54525
481 3492 96200 -619741.23449 64661 -466499.23037 48348
482 3500 96400 -636196.63861 66754 -393756.68736 40917
483 3507 96600 -612106.97888 64415 -462754.97177 48654
484 3514 96800 -635453.57865 67625 -475331.97083 50563
485 3521 97000 -656504.80310 69413 -434779.02444 45693
486 3529 97200 -614778.51954 65122 -463953.25102 48896
487 3536 97400 -631892.14127 67322 -487827.41736 51705
488 3543 97600 -625489.19729 66547 -424076.12527 45236
489 3549 97800 -620739.42227 66404 -444887.68447 47642
490 3556 98000 -643938.12575 68426 -479498.93818 50973
491 3563 98200 -591242.18778 62827 -416801.68367 44187
492 3570 98400 -621951.98720 66122 -464387.23480 49238
493 3577 98600 -660868.46816 69429 -434041.68027 45496
494 3583 98800 -607584.78030 64947 -457987.46715 48772
495 3591 99000 -606937.86228 64293 -388061.04218 41013
496 3598 99200 -619935.36196 65551 -456441.14302 48035
497 3605 99400 -642768.47173 68424 -453392.46511 48285
498 3612 99600 -620515.84422 65673 -460710.98945 48582
499 3619 99800 -653049.55678 69490 -466236.38900 49461
500 3626 100000 -623304.03017 66083 -428930.25575 45429
501 3633 100200 -624427.37852 65948 -396150.70232 41283
502 3640 100400 -668224.37321 70746 -520654.60484 55052
