iteration time doc.count score word.count unseen.score unseen.word.count
74 283 7400 -406067.10727 35944 -406067.10727 35944
75 286 7500 -348064.07536 29170 -341900.44201 28503
76 290 7600 -409008.40019 34737 -405842.16105 34409
77 293 7700 -393370.10707 34233 -383136.88322 33132
78 297 7800 -352054.36644 30990 -345546.34575 30300
79 300 7900 -387403.71163 34781 -380229.68580 34030
80 304 8000 -362547.23245 33132 -356656.58592 32483
81 308 8100 -345983.18822 30996 -343769.69118 30788
82 312 8200 -359857.64622 32183 -349052.02572 31044
83 315 8300 -410916.94478 33744 -399378.76344 32539
84 319 8400 -344510.68493 30709 -337816.28681 30076
85 322 8500 -368234.55340 32580 -362381.64008 31977
86 326 8600 -408783.96774 37166 -399038.88159 36174
87 330 8700 -381173.71589 34313 -377703.05125 33938
88 334 8800 -416265.38908 36622 -410023.00988 35917
89 338 8900 -393862.11424 34201 -392826.61293 34089
90 341 9000 -376655.53723 33791 -360950.81734 32154
91 345 9100 -450080.66117 38496 -446783.31235 38147
92 349 9200 -348276.98742 32619 -344907.41938 32271
93 353 9300 -403348.62700 35286 -401859.94321 35129
94 357 9400 -379115.66248 33782 -376319.83026 33470
95 360 9500 -344394.45947 30784 -329009.79509 29194
96 364 9600 -376217.23204 34882 -368311.10095 34068
97 368 9700 -407072.76169 36964 -391135.86331 35410
98 371 9800 -353778.43213 32507 -333984.86199 30427
99 375 9900 -344831.71278 31648 -324511.28174 29550
100 378 10000 -342942.68050 31276 -333028.44125 30306
101 382 10100 -371757.43854 33163 -371757.43854 33163
102 386 10200 -314773.98221 29702 -306270.61061 28798
103 389 10300 -363994.38159 32976 -348126.91995 31329
104 393 10400 -328157.06796 30221 -319642.84837 29306
105 396 10500 -361189.38422 33367 -353035.59563 32539
106 400 10600 -357790.30385 31999 -353162.49070 31495
107 404 10700 -383322.76198 34769 -365484.94880 32963
108 407 10800 -376372.68160 34929 -366387.01605 33929
109 411 10900 -376159.04671 33942 -372067.46706 33533
110 415 11000 -401938.98328 36274 -395787.11143 35633
111 418 11100 -390196.39519 36789 -384338.89286 36150
112 422 11200 -320503.25786 30143 -312664.30010 29374
113 426 11300 -370221.75634 34175 -346809.57303 31782
114 429 11400 -335321.89967 31840 -321062.04454 30271
115 433 11500 -332724.68580 30966 -320044.95956 29612
116 437 11600 -325805.16763 30242 -313118.79915 28990
117 441 11700 -345770.76603 31654 -324085.86656 29560
118 444 11800 -330916.89101 30640 -316772.71338 29151
119 448 11900 -393835.20422 34857 -369531.49427 32351
120 451 12000 -354180.28814 32810 -351896.38001 32594
121 455 12100 -376959.55699 33803 -374417.03612 33521
122 458 12200 -377303.53973 34566 -366136.22368 33385
123 462 12300 -372030.60200 32912 -367787.71119 32448
124 466 12400 -330670.62684 30705 -312602.34169 28774
125 470 12500 -343941.70216 31582 -331123.27650 30308
126 473 12600 -370461.67308 34536 -356875.59268 33184
127 477 12700 -421255.49842 36679 -410699.77232 35602
128 481 12800 -347728.37117 31728 -327818.33348 29783
129 485 12900 -342275.92297 32210 -324744.64716 30336
130 488 13000 -322362.84558 31199 -308896.79382 29851
131 491 13100 -335018.83092 30681 -319398.56436 29069
132 495 13200 -364012.82592 31835 -354543.19564 30836
133 499 13300 -371225.16539 34738 -358535.63383 33543
134 503 13400 -394917.51327 36425 -371140.79510 33968
135 507 13500 -367854.60139 34548 -345120.55359 32746
136 510 13600 -357564.22603 32913 -343123.07769 31412
137 514 13700 -385671.04524 35857 -359709.22852 33217
138 518 13800 -354800.31860 32720 -348183.42011 32005
139 521 13900 -337624.63286 31547 -315439.14389 29180
140 525 14000 -387213.55002 35853 -382145.76359 35294
141 529 14100 -342133.47772 32064 -324091.04394 30197
142 532 14200 -359010.09731 33833 -340253.80142 31902
143 536 14300 -346486.47062 33295 -331517.69309 31698
144 540 14400 -338661.94024 30812 -322942.45261 29122
145 543 14500 -347235.85847 32676 -328370.55679 30694
146 547 14600 -358445.26735 34859 -342401.22816 33273
147 551 14700 -340086.11201 32444 -323208.91802 30702
148 554 14800 -366872.97543 33364 -337335.61595 30323
149 558 14900 -360460.78464 33947 -352687.75288 33283
150 562 15000 -349390.98643 33557 -336036.09904 32143
151 565 15100 -363686.53391 33447 -340878.57398 31041
152 569 15200 -364425.68895 33546 -347298.49822 31671
153 573 15300 -394278.82260 35080 -385779.11066 34166
154 576 15400 -309895.96099 29392 -296996.96951 27998
155 580 15500 -343839.81348 32464 -316758.27300 29643
156 583 15600 -355897.80295 33722 -338861.68562 31953
157 587 15700 -327945.04684 31356 -304893.82331 28982
158 590 15800 -344434.46919 31745 -308271.66756 28193
159 594 15900 -339387.89369 31243 -319760.57599 29181
160 598 16000 -382302.73451 35648 -366203.77835 33934
161 602 16100 -328542.92121 30929 -319562.54531 29955
162 605 16200 -345971.12494 33182 -335350.45822 32042
163 609 16300 -358229.62166 34168 -335683.70657 31831
164 613 16400 -331785.18593 32549 -307774.28033 29979
165 617 16500 -360109.63439 32686 -344991.99344 31129
166 621 16600 -314262.80112 28796 -302674.00083 27681
167 624 16700 -335979.37712 31712 -319547.88704 30109
168 628 16800 -372633.08926 33698 -357505.61149 32104
169 631 16900 -350887.38960 33134 -346648.21978 32699
170 635 17000 -340426.23675 32623 -320821.58401 30538
171 639 17100 -393196.76397 36968 -368179.37807 34457
172 642 17200 -369739.06497 33191 -354664.88748 31806
173 646 17300 -368351.35089 34451 -337003.43206 31249
174 649 17400 -340017.69902 32147 -313722.50929 29449
175 653 17500 -358351.58598 33850 -349787.81771 32960
176 656 17600 -343625.41443 32869 -321477.82867 30554
177 660 17700 -308490.07845 28806 -304026.77178 28362
178 663 17800 -351024.90882 32691 -334132.34607 30951
179 667 17900 -337067.17852 32262 -319517.90779 30621
180 671 18000 -329679.86045 30541 -318390.94911 29394
181 674 18100 -347923.83440 32870 -340716.94168 32102
182 678 18200 -365489.49548 35083 -336631.13143 32204
183 682 18300 -392213.57371 35257 -380475.58294 34137
184 686 18400 -359761.17618 34798 -318820.21871 30491
185 689 18500 -345872.95794 32745 -326335.06565 30788
186 693 18600 -342392.12350 32323 -294692.34937 27653
187 697 18700 -344610.95396 32262 -322365.55671 30108
188 700 18800 -354707.44425 33258 -332072.97451 30970
189 704 18900 -351704.34224 32553 -323911.95808 29935
190 708 19000 -334930.16668 31021 -318771.26582 29468
191 711 19100 -374540.77992 35849 -359464.89705 34270
192 715 19200 -375757.59992 34955 -351014.74997 32359
193 719 19300 -361888.06103 34149 -345910.69437 32527
194 722 19400 -347225.31220 32369 -322713.41490 29806
195 726 19500 -341561.62179 33574 -328221.98038 32189
196 730 19600 -381813.47304 36110 -341977.88340 32039
197 733 19700 -357071.04570 34011 -336802.21665 31894
198 737 19800 -330978.42120 31993 -319980.69306 30810
199 741 19900 -365042.73696 35149 -353720.42346 33928
200 744 20000 -335127.52561 31607 -317241.56646 29763
201 748 20100 -327589.04475 31153 -311001.99129 29397
202 752 20200 -350264.26463 32911 -322644.98376 30042
203 756 20300 -364758.17553 35783 -356534.42225 34915
204 759 20400 -319039.06269 30171 -289747.47682 27249
205 762 20500 -330294.79403 31847 -314671.35991 30206
206 766 20600 -390380.99382 36543 -384529.29187 35959
207 770 20700 -375833.55924 34562 -323993.86225 29445
208 774 20800 -391115.10755 36651 -384079.49679 35927
209 777 20900 -362080.01257 34233 -334803.90965 31389
210 781 21000 -354824.21046 33804 -329260.31008 31192
211 785 21100 -353532.60261 33586 -302326.66881 28393
212 788 21200 -380329.02614 35828 -360682.49917 33765
213 792 21300 -365976.36019 34107 -346739.73734 32161
214 795 21400 -329792.27287 31740 -300434.47983 29052
215 799 21500 -329930.29217 31906 -312466.06617 30091
216 802 21600 -349529.20713 32752 -337153.99323 31518
217 806 21700 -340902.59359 31890 -321588.49201 29993
218 810 21800 -365044.67023 34990 -346990.60589 33085
219 814 21900 -354475.26886 34209 -341658.63372 32868
220 817 22000 -347037.01167 33640 -327151.44380 31698
221 821 22100 -377353.86215 36607 -360525.19385 34845
222 825 22200 -354627.63791 33333 -320865.07090 29990
223 829 22300 -343627.44566 32876 -302307.48558 28630
224 832 22400 -314870.95563 30572 -299452.62641 28901
225 836 22500 -319687.34894 30898 -310447.41989 29905
226 840 22600 -330578.94340 32017 -312352.28676 30063
227 843 22700 -353345.98731 34484 -333896.24236 32544
228 847 22800 -355831.47591 31844 -335278.57712 29808
229 850 22900 -348568.91500 32906 -331984.96846 31283
230 854 23000 -330749.18688 32152 -313998.96026 30468
231 858 23100 -331077.18608 31732 -319186.81554 30506
232 862 23200 -323638.15341 31373 -299076.92567 28967
233 865 23300 -338915.00510 31813 -283850.28622 26250
234 868 23400 -338595.51480 32284 -317579.34997 30118
235 872 23500 -366513.56164 34413 -340891.51019 31700
236 876 23600 -363977.70897 34799 -302741.68809 28332
237 879 23700 -346306.31212 33537 -327460.96021 31621
238 883 23800 -334632.51223 31069 -319788.07014 29545
239 887 23900 -332088.92025 32316 -308095.91860 29842
240 891 24000 -345883.72275 33483 -333845.34012 32332
241 895 24100 -346736.94873 33049 -324928.22884 30761
242 898 24200 -333648.90914 31609 -318746.00671 30078
243 902 24300 -334383.95800 32472 -317309.49362 30656
244 906 24400 -306020.62601 29799 -285889.92662 27709
245 910 24500 -363454.18036 34670 -336723.07816 32087
246 913 24600 -359657.51690 32808 -351010.56740 31870
247 917 24700 -357243.12265 34772 -318237.78292 30791
248 921 24800 -320158.92656 31468 -303671.16410 29738
249 924 24900 -358250.48837 34956 -329343.87835 31859
250 928 25000 -328629.20265 32478 -297755.72848 29193
251 932 25100 -370141.68208 35388 -346669.91122 33127
252 936 25200 -336446.88980 32310 -303718.30858 28955
253 939 25300 -345759.62070 33792 -334519.53675 32637
254 944 25400 -344515.20551 32092 -324143.24511 29948
255 947 25500 -357264.90696 34388 -346706.03709 33312
256 951 25600 -352573.35244 33819 -317913.62415 30580
257 954 25700 -352463.90604 32648 -317272.50015 28973
258 958 25800 -357461.99879 34604 -318983.28103 30627
259 961 25900 -324467.60559 31893 -298351.23317 29393
260 965 26000 -305640.63488 30000 -262491.07062 25525
261 969 26100 -362032.68060 35618 -345297.56359 33912
262 973 26200 -375472.20592 36377 -339243.60446 32587
263 977 26300 -350658.97025 33242 -327480.61578 30846
264 980 26400 -305417.73759 29288 -283655.43433 27109
265 984 26500 -340791.46948 33162 -302703.78445 29215
266 988 26600 -314805.41297 29803 -274799.17593 25547
267 991 26700 -341521.08658 33431 -316718.68016 30815
268 995 26800 -369822.51885 35273 -351092.57320 33300
269 999 26900 -374863.25413 35610 -353055.03031 33271
270 1002 27000 -365638.15917 34717 -327083.83187 30941
271 1006 27100 -346144.34233 34043 -293311.03445 28601
272 1010 27200 -369487.90559 35869 -351717.42326 34015
273 1014 27300 -327555.85727 32603 -310589.65400 30795
274 1017 27400 -344560.80327 33319 -333216.98554 32133
275 1021 27500 -339284.15672 32588 -289569.89317 27619
276 1024 27600 -333131.49324 31846 -316962.64630 30147
277 1028 27700 -326997.83718 31213 -290845.43372 27578
278 1032 27800 -360796.63270 32821 -337964.74022 30445
279 1036 27900 -336736.26157 32934 -303267.68943 29255
280 1039 28000 -355993.40696 34791 -314795.25588 30483
281 1043 28100 -343727.11530 33692 -306901.23758 29688
282 1047 28200 -339592.52698 33107 -287032.07522 27607
283 1051 28300 -374905.19167 34911 -368810.11573 34263
284 1054 28400 -357729.08975 34841 -330378.30701 31985
285 1058 28500 -327287.55444 31571 -290831.25898 27976
286 1061 28600 -333300.19356 32496 -306453.98221 29657
287 1065 28700 -318346.49511 31782 -278422.66528 27792
288 1069 28800 -363762.93225 35770 -322565.74511 31476
289 1073 28900 -339103.77746 32999 -293393.64491 28359
290 1077 29000 -353340.35879 33993 -326657.86137 31251
291 1080 29100 -359629.27897 34782 -308239.05552 29965
292 1084 29200 -343674.45883 34000 -290747.59377 28405
293 1088 29300 -349515.82269 33269 -326345.17279 31085
294 1091 29400 -338936.83557 32455 -301859.31499 28626
295 1095 29500 -343770.98202 33732 -297544.69022 28952
296 1099 29600 -341047.68469 32838 -320239.38712 30670
297 1102 29700 -332474.18487 32310 -300182.18492 29137
298 1105 29800 -333420.48642 31657 -302209.64365 28690
299 1109 29900 -325043.89935 31641 -290758.57121 28104
300 1113 30000 -336379.32405 33016 -299734.72062 29038
301 1117 30100 -394096.04467 37630 -351604.00426 33231
302 1121 30200 -330862.90237 32742 -312228.52691 30856
303 1124 30300 -338838.74962 31895 -317522.71842 29648
304 1128 30400 -345809.07013 33556 -316469.41670 30687
305 1132 30500 -330293.86010 31706 -297413.16589 28484
306 1136 30600 -332600.51101 32285 -306921.99081 29579
307 1140 30700 -344786.93533 33108 -313577.54010 29841
308 1144 30800 -330667.14264 32085 -312152.22743 30185
309 1147 30900 -332807.00409 31535 -308646.80315 29102
310 1151 31000 -395710.47836 38638 -391482.88694 38187
311 1155 31100 -342767.36809 33174 -307622.27835 29528
312 1159 31200 -335341.37730 32044 -295424.68075 28077
313 1163 31300 -355895.51457 33870 -318341.73909 30338
314 1166 31400 -333791.27152 32592 -312132.65846 30299
315 1170 31500 -337933.46463 33060 -318411.33258 31104
316 1173 31600 -299563.13693 30311 -291721.56371 29468
317 1177 31700 -318092.91564 31382 -288024.59866 28268
318 1181 31800 -341861.39235 33814 -302629.16050 29758
319 1184 31900 -365171.01159 36253 -344292.23246 34089
320 1188 32000 -366661.28024 35252 -333922.11009 31935
321 1192 32100 -368318.29920 36301 -322718.94062 31468
322 1196 32200 -306506.16804 30704 -298258.77184 29888
323 1199 32300 -352683.19647 33773 -323915.37970 31212
324 1203 32400 -334580.50126 32587 -305227.01341 29600
325 1206 32500 -309186.15073 30144 -279725.58939 27098
326 1210 32600 -322304.64764 32421 -275176.69673 27669
327 1214 32700 -329009.53070 32660 -292957.61452 28726
328 1218 32800 -386883.79346 37005 -341645.83990 32304
329 1221 32900 -371385.07425 35753 -327676.77235 31277
330 1225 33000 -321166.30636 31727 -278804.92152 27365
331 1229 33100 -335204.38288 33347 -295985.91855 29334
332 1233 33200 -351190.06801 34256 -314437.48591 30378
333 1236 33300 -327424.49912 32527 -293239.28703 29092
334 1240 33400 -341006.69842 32760 -322868.16172 30892
335 1244 33500 -322259.37116 31578 -297289.46821 29076
336 1247 33600 -333407.45350 32085 -300720.06514 28748
337 1251 33700 -348074.11818 33723 -330065.89933 31911
338 1254 33800 -301694.52602 29683 -262598.21477 26044
339 1258 33900 -318521.41532 31066 -292541.85305 28364
340 1262 34000 -349617.40626 34628 -323466.55102 31913
341 1266 34100 -362475.28998 35810 -344395.19908 33900
342 1269 34200 -320150.02247 30866 -294430.72897 28366
343 1273 34300 -329352.07439 32803 -291546.99818 28831
344 1277 34400 -355794.90615 33838 -308477.28569 28944
345 1281 34500 -331699.04082 32464 -311207.47568 30300
346 1285 34600 -342651.88582 34355 -297217.02682 29690
347 1288 34700 -318134.12252 31238 -277611.90351 27240
348 1292 34800 -326078.32512 32569 -290013.25374 28762
349 1296 34900 -345656.93134 33943 -310260.99476 30110
350 1299 35000 -339672.41011 33790 -304840.66255 30204
351 1303 35100 -330320.92862 33000 -286459.75464 28549
352 1307 35200 -352863.59077 33758 -330472.75199 31563
353 1310 35300 -331388.59221 32773 -295022.20463 29017
354 1314 35400 -346911.39099 34628 -311787.05572 30913
355 1318 35500 -336657.83173 33529 -320339.98418 31749
356 1321 35600 -328890.39152 32940 -294881.65546 29354
357 1325 35700 -335542.91505 33399 -294643.24665 29231
358 1329 35800 -339855.07538 32940 -318886.34163 31256
359 1333 35900 -310747.26665 30047 -274611.82391 26362
360 1336 36000 -339502.52978 33241 -286510.02928 27729
361 1340 36100 -334847.70507 32660 -306121.26379 29745
362 1343 36200 -325371.13613 32157 -292221.69742 28663
363 1347 36300 -302596.44747 30293 -267923.81348 26711
364 1351 36400 -371268.84242 36628 -324694.02766 32334
365 1354 36500 -339737.14293 32597 -297037.24891 28315
366 1358 36600 -326315.03752 32319 -274201.23795 26889
367 1362 36700 -370764.23671 36350 -329416.70604 32189
368 1366 36800 -326320.65207 32451 -264351.24094 26059
369 1369 36900 -358294.56620 34989 -327028.20064 31875
370 1373 37000 -310011.03188 31459 -286234.71517 28962
371 1377 37100 -357920.21897 35651 -307220.92902 30384
372 1381 37200 -308256.05953 30711 -280525.71093 27836
373 1385 37300 -325294.80300 32774 -270094.28642 27010
374 1388 37400 -340783.25025 34073 -302418.93548 29918
375 1393 37500 -350763.35949 34028 -311001.12628 29861
376 1396 37600 -311371.43142 30724 -257613.89836 25128
377 1400 37700 -344724.50713 34339 -253284.31963 25032
378 1403 37800 -330092.23864 32751 -276478.89023 27300
379 1407 37900 -317745.72549 30943 -289995.31444 28161
380 1411 38000 -327052.49557 32554 -292184.74706 29062
381 1414 38100 -318768.49944 31178 -287526.23709 27915
382 1418 38200 -326340.82343 31824 -309211.53794 30090
383 1421 38300 -324877.02299 32188 -287477.81181 28189
384 1425 38400 -354903.72208 34825 -313815.44393 30589
385 1429 38500 -342125.09730 34070 -310335.66779 30819
386 1433 38600 -322021.25373 31992 -284410.32151 28118
387 1437 38700 -343611.30359 34027 -308633.27347 30589
388 1440 38800 -339195.65403 32649 -293204.04612 27871
389 1444 38900 -314897.55557 31941 -267426.44998 27163
390 1448 39000 -338740.23826 32939 -313417.13215 30193
391 1452 39100 -288481.41941 29276 -247978.68021 25123
392 1456 39200 -354142.84599 34175 -329557.73807 31641
393 1459 39300 -360580.11197 35646 -318215.95946 31237
394 1463 39400 -351248.35621 35541 -316252.83657 31830
395 1466 39500 -342119.21187 33890 -307398.17299 30285
396 1470 39600 -340372.94214 33539 -320047.49361 31381
397 1474 39700 -330291.05389 32538 -300841.27367 29702
398 1478 39800 -312723.30824 31114 -280737.75570 27723
399 1481 39900 -311451.87880 31144 -283961.74271 28352
400 1485 40000 -301511.92422 29530 -271958.80092 26415
401 1488 40100 -317735.09805 31796 -291463.65446 29080
402 1492 40200 -334342.20899 32475 -298723.14482 28959
403 1496 40300 -354330.00993 34340 -304003.72619 29358
404 1499 40400 -340710.76478 33064 -291805.13738 28314
405 1503 40500 -332580.76688 33544 -292475.99743 29293
406 1507 40600 -332812.62355 32362 -302918.02379 29564
407 1510 40700 -358065.78889 35163 -308935.08282 30679
408 1514 40800 -298414.25115 29564 -253673.54687 24872
409 1518 40900 -357974.60907 35594 -300365.27681 29749
410 1521 41000 -315380.80824 31530 -272749.43168 27108
411 1525 41100 -323895.74113 32147 -274423.42300 26849
412 1528 41200 -317568.11079 32490 -295135.47349 30056
413 1532 41300 -337870.14297 32952 -306014.37667 29745
414 1536 41400 -345188.44060 33689 -266377.70635 26353
415 1539 41500 -325078.01574 32801 -287853.37853 29062
416 1543 41600 -338819.63516 33308 -294421.33340 28967
417 1547 41700 -335304.39092 33571 -279000.48621 27731
418 1551 41800 -301989.16666 30289 -269429.20679 26910
419 1555 41900 -321078.83757 32316 -273242.01220 27485
420 1559 42000 -361746.84356 36059 -302136.07873 30282
421 1562 42100 -356539.35629 34902 -302078.70577 29679
422 1566 42200 -351757.63942 34580 -319027.88471 31154
423 1570 42300 -327498.13747 32378 -293749.65401 28932
424 1573 42400 -354960.70224 34151 -330699.22595 31867
425 1577 42500 -322718.85032 32681 -271814.62862 27289
426 1580 42600 -330850.49475 32352 -297882.84444 28873
427 1584 42700 -300701.19654 30552 -271382.55744 27547
428 1588 42800 -355507.52600 35943 -300676.66009 30424
429 1591 42900 -327920.94905 32534 -274565.86979 27061
430 1595 43000 -347785.05909 34345 -283038.63031 27746
431 1598 43100 -306852.91403 30614 -263480.60333 26274
432 1602 43200 -307741.14869 31148 -271985.71515 27657
433 1606 43300 -332720.11022 32642 -297009.40391 29030
434 1609 43400 -372095.52290 37491 -317535.56934 31598
435 1613 43500 -368770.65911 35780 -331797.83452 32014
436 1616 43600 -300346.32324 30558 -261890.34028 26567
437 1620 43700 -364867.93654 35507 -332862.81676 32148
438 1624 43800 -377276.46541 36010 -335869.17459 31801
439 1628 43900 -318967.98988 32209 -278272.91370 27860
440 1631 44000 -309425.94500 31084 -258948.86639 25678
441 1635 44100 -336745.83300 33054 -281826.23532 27635
442 1639 44200 -325116.94585 32920 -284666.79760 28582
443 1642 44300 -314162.69255 32209 -275942.45212 28167
444 1646 44400 -338447.36648 34370 -288482.36732 29189
445 1650 44500 -342486.42796 33536 -309445.79635 30054
446 1653 44600 -328790.40315 32966 -285746.10603 28602
447 1656 44700 -292935.83138 29022 -247039.16467 24307
448 1660 44800 -316170.06195 30414 -275667.25761 26310
449 1664 44900 -359380.59837 35613 -315092.61110 31221
450 1667 45000 -327688.24606 33300 -291132.14473 29478
451 1671 45100 -347194.31049 33274 -307354.30643 29778
452 1675 45200 -322289.31611 32573 -259831.23802 26022
453 1679 45300 -350674.98043 35648 -297277.47229 30114
454 1683 45400 -356149.66400 35354 -314267.23005 30990
455 1687 45500 -330317.25941 33324 -284181.76100 28452
456 1690 45600 -347785.85488 34681 -291441.80846 28684
457 1694 45700 -370931.97490 35076 -332988.14091 31195
458 1698 45800 -349804.24057 34666 -302854.95576 29769
459 1701 45900 -337572.95926 33089 -295539.62014 28688
460 1705 46000 -329621.03609 33341 -304783.64231 30797
461 1708 46100 -307686.67674 31081 -253342.60372 25321
462 1712 46200 -323476.09671 31835 -274717.69947 26838
463 1715 46300 -350052.14375 34808 -291700.68031 28968
464 1720 46400 -365316.20306 36099 -331872.04296 32651
465 1724 46500 -341650.78032 34570 -307245.04182 30843
466 1727 46600 -334293.44204 33165 -291002.23811 28612
467 1731 46700 -319456.05071 31506 -276893.61141 26941
468 1734 46800 -334881.64551 33298 -298723.59967 29623
469 1738 46900 -381594.91519 37915 -335208.16636 33086
470 1742 47000 -373077.79002 37536 -295464.93604 29799
471 1746 47100 -352245.02908 35104 -319211.43080 31841
472 1750 47200 -385970.95097 35555 -332353.96897 30066
473 1754 47300 -343163.39385 34108 -283559.42385 28035
474 1757 47400 -318806.26356 31888 -270428.78609 26789
475 1761 47500 -360093.17358 35872 -325789.77239 32238
476 1764 47600 -339891.50494 34032 -276837.79006 27316
477 1768 47700 -326536.34680 32196 -268944.68193 26413
478 1771 47800 -323347.68890 31687 -288999.69354 28144
479 1775 47900 -347444.17903 34614 -299177.02413 29480
480 1779 48000 -321990.42203 31960 -287899.16998 28562
481 1783 48100 -351890.20453 35127 -302549.67988 30122
482 1786 48200 -326923.82703 32818 -286122.04001 28517
483 1790 48300 -338941.45642 34279 -271153.39082 27360
484 1793 48400 -320152.46279 32125 -293915.73192 29440
485 1797 48500 -342742.01469 34845 -269186.71534 27186
486 1801 48600 -336341.55798 33231 -287983.13561 28174
487 1805 48700 -324072.44029 32185 -276896.13314 27267
488 1810 48800 -308626.66649 30344 -261223.43650 25965
489 1815 48900 -336880.85375 33183 -310488.86472 30384
490 1819 49000 -334779.30107 33382 -268261.16222 26635
491 1823 49100 -330964.50276 33310 -292637.33085 29266
492 1826 49200 -367322.55629 36926 -331687.36214 33223
493 1831 49300 -373685.73011 34246 -320262.04533 29528
494 1834 49400 -351279.04353 34306 -319497.50910 30812
495 1838 49500 -357036.67131 36219 -276086.53193 27797
496 1842 49600 -319995.43144 32075 -284163.03808 28484
497 1846 49700 -342908.50301 34424 -286414.33825 28527
498 1849 49800 -305594.03560 30908 -262307.77449 26435
499 1853 49900 -308518.95836 31292 -256311.32326 25980
500 1856 50000 -314921.94148 31927 -270826.56214 27265
501 1859 50100 -317894.41192 31929 -249300.83292 24876
502 1863 50200 -324988.74557 31897 -265559.87658 26449
503 1867 50300 -336599.49528 33205 -287381.07392 28412
504 1870 50400 -319420.13566 31566 -288161.24416 28188
505 1874 50500 -338629.58373 33315 -289366.83087 28623
506 1877 50600 -350425.25506 35136 -315260.86243 31488
507 1881 50700 -307623.57815 31075 -258525.70685 26085
508 1884 50800 -314425.11927 31700 -264377.29197 26568
