iteration time doc.count score word.count unseen.score unseen.word.count
177 719 17700 -286426.44084 28806 -282254.79025 28362
178 722 17800 -326993.06227 32691 -310743.27687 30951
179 726 17900 -316036.91818 32262 -300409.34190 30621
180 730 18000 -310985.64351 30541 -300241.06569 29394
181 734 18100 -326831.69393 32870 -319563.50824 32102
182 738 18200 -346334.10805 35083 -319187.33242 32204
183 742 18300 -360185.08710 35257 -349539.42078 34137
184 746 18400 -342243.61687 34798 -302061.75397 30491
185 750 18500 -327956.84807 32745 -309209.96619 30788
186 754 18600 -324260.65449 32323 -280290.42676 27653
187 758 18700 -324804.78868 32262 -304939.67151 30108
188 762 18800 -334906.11290 33258 -313240.93461 30970
189 766 18900 -327767.33500 32553 -302609.48237 29935
190 769 19000 -308798.10958 31021 -293887.30162 29468
191 773 19100 -350094.14790 35849 -335365.32617 34270
192 777 19200 -357302.93007 34955 -333344.64819 32359
193 781 19300 -341565.86439 34149 -326285.23146 32527
194 785 19400 -329877.19763 32369 -305853.35611 29806
195 789 19500 -325720.24005 33574 -312536.23902 32189
196 793 19600 -358823.52824 36110 -320846.96548 32039
197 797 19700 -337316.16810 34011 -317696.82932 31894
198 800 19800 -317746.91073 31993 -306852.16267 30810
199 804 19900 -348823.82366 35149 -337545.71493 33928
200 808 20000 -311448.06719 31607 -294077.97825 29763
201 812 20100 -308251.44108 31153 -292270.13051 29397
202 816 20200 -331588.84377 32911 -304714.14601 30042
203 820 20300 -351499.85940 35783 -343741.90981 34915
204 824 20400 -299049.12064 30171 -271789.57635 27249
205 827 20500 -310165.67361 31847 -294878.78031 30206
206 831 20600 -363564.33167 36543 -358128.26011 35959
207 835 20700 -355881.80102 34562 -307317.37052 29445
208 839 20800 -364551.92001 36651 -357699.14226 35927
209 843 20900 -340663.86661 34233 -314670.00640 31389
210 847 21000 -336897.82120 33804 -311907.16546 31192
211 851 21100 -328878.20678 33586 -280338.00363 28393
212 855 21200 -363885.84249 35828 -344809.81034 33765
213 859 21300 -342263.16923 34107 -323795.36975 32161
214 863 21400 -309544.70716 31740 -283913.07335 29052
215 866 21500 -314429.13753 31906 -297651.78844 30091
216 870 21600 -332554.61032 32752 -321301.24038 31518
217 874 21700 -318037.30454 31890 -300173.79131 29993
218 877 21800 -347911.11222 34990 -329993.03318 33085
219 881 21900 -334484.30558 34209 -322032.61194 32868
220 885 22000 -328439.71510 33640 -310261.02255 31698
221 889 22100 -362054.90334 36607 -345501.06232 34845
222 893 22200 -332148.76574 33333 -300767.14042 29990
223 897 22300 -323844.85265 32876 -284092.13044 28630
224 901 22400 -298487.91443 30572 -283641.70028 28901
225 905 22500 -304631.07633 30898 -295441.45920 29905
226 908 22600 -316153.72304 32017 -297976.72554 30063
227 912 22700 -336553.73455 34484 -318407.27451 32544
228 916 22800 -325323.26156 31844 -306223.88908 29808
229 920 22900 -328660.27342 32906 -313396.12010 31283
230 925 23000 -313718.52531 32152 -297634.06318 30468
231 928 23100 -313296.89087 31732 -301922.93122 30506
232 932 23200 -306193.36453 31373 -283132.87297 28967
233 936 23300 -317608.93425 31813 -265278.61201 26250
234 940 23400 -319553.49596 32284 -299515.79823 30118
235 943 23500 -341848.24560 34413 -316654.86024 31700
236 947 23600 -342199.12978 34799 -282414.94905 28332
237 951 23700 -328259.94955 33537 -310186.18044 31621
238 955 23800 -315048.56130 31069 -300491.45523 29545
239 959 23900 -319580.83920 32316 -296211.71752 29842
240 963 24000 -330848.85219 33483 -319562.14465 32332
241 966 24100 -326549.73028 33049 -305152.19301 30761
242 970 24200 -314890.49911 31609 -300482.91090 30078
243 974 24300 -319046.10836 32472 -302340.42173 30656
244 978 24400 -287928.11100 29799 -268647.20821 27709
245 982 24500 -342766.67083 34670 -318601.46982 32087
246 986 24600 -331311.55323 32808 -322603.00557 31870
247 990 24700 -339625.32832 34772 -302113.44158 30791
248 993 24800 -303843.95593 31468 -288831.63208 29738
249 997 24900 -338482.87971 34956 -310104.61641 31859
250 1001 25000 -312339.89715 32478 -281894.22797 29193
251 1005 25100 -347946.74935 35388 -326450.27351 33127
252 1009 25200 -315496.51418 32310 -283863.91870 28955
253 1013 25300 -328726.14254 33792 -317968.15074 32637
254 1016 25400 -321423.62334 32092 -301426.32402 29948
255 1020 25500 -339552.91544 34388 -329403.62919 33312
256 1024 25600 -332576.98353 33819 -302057.71358 30580
257 1028 25700 -331099.56021 32648 -297488.03541 28973
258 1032 25800 -342384.37837 34604 -305171.85142 30627
259 1036 25900 -310615.26997 31893 -287048.67920 29393
260 1039 26000 -290032.92340 30000 -248225.71787 25525
261 1043 26100 -343489.94471 35618 -327327.04014 33912
262 1047 26200 -352239.73451 36377 -317003.48619 32587
263 1051 26300 -331029.69078 33242 -308828.63729 30846
264 1055 26400 -288666.91469 29288 -268136.73096 27109
265 1059 26500 -323307.29876 33162 -287212.02839 29215
266 1062 26600 -289578.24407 29803 -250200.64184 25547
267 1066 26700 -326404.84706 33431 -302021.82812 30815
268 1070 26800 -349929.51042 35273 -331455.56518 33300
269 1074 26900 -354751.26686 35610 -333566.17787 33271
270 1078 27000 -344820.54582 34717 -310042.89451 30941
271 1082 27100 -329065.28127 34043 -278074.43699 28601
272 1086 27200 -349870.13911 35869 -332442.05082 34015
273 1090 27300 -314099.04048 32603 -297281.14398 30795
274 1093 27400 -328324.73932 33319 -317461.12744 32133
275 1097 27500 -320313.29137 32588 -273929.90436 27619
276 1101 27600 -316935.55981 31846 -301141.83774 30147
277 1105 27700 -308860.95368 31213 -274731.50705 27578
278 1108 27800 -336936.52288 32821 -314760.85732 30445
279 1112 27900 -322162.50969 32934 -289076.62608 29255
280 1116 28000 -338457.28769 34791 -297947.49687 30483
281 1120 28100 -325537.89180 33692 -289410.68789 29688
282 1124 28200 -318512.13720 33107 -268494.02967 27607
283 1127 28300 -354322.09042 34911 -348289.92311 34263
284 1131 28400 -342117.88050 34841 -315043.04472 31985
285 1135 28500 -307080.72861 31571 -273782.43367 27976
286 1139 28600 -313840.10879 32496 -287618.21552 29657
287 1143 28700 -301545.90178 31782 -265082.54744 27792
288 1147 28800 -346199.01364 35770 -305856.92014 31476
289 1151 28900 -322432.41704 32999 -278690.89349 28359
290 1155 29000 -330647.18375 33993 -304721.80961 31251
291 1159 29100 -334244.97057 34782 -289698.54648 29965
292 1163 29200 -330373.78068 34000 -279306.93092 28405
293 1167 29300 -327606.67476 33269 -306710.46233 31085
294 1171 29400 -317543.90117 32455 -280993.29755 28626
295 1175 29500 -325195.06900 33732 -280691.72225 28952
296 1178 29600 -323000.47492 32838 -302988.43476 30670
297 1182 29700 -315366.60935 32310 -285060.48012 29137
298 1186 29800 -309123.47099 31657 -280820.64084 28690
299 1190 29900 -305116.90954 31641 -272279.25603 28104
300 1194 30000 -316581.98988 33016 -280258.53084 29038
301 1198 30100 -372208.62660 37630 -331345.79171 33231
302 1201 30200 -314764.21469 32742 -296845.25440 30856
303 1205 30300 -313573.78253 31895 -292823.03354 29648
304 1209 30400 -321054.04979 33556 -295744.38517 30687
305 1213 30500 -309496.87503 31706 -279136.50221 28484
306 1217 30600 -312049.83256 32285 -286809.03594 29579
307 1221 30700 -323181.06223 33108 -292365.96630 29841
308 1224 30800 -312051.52618 32085 -293995.42410 30185
309 1228 30900 -310531.70683 31535 -287635.65262 29102
310 1232 31000 -377451.48891 38638 -373257.54290 38187
311 1236 31100 -320167.90475 33174 -286069.96483 29528
312 1240 31200 -311017.97245 32044 -273148.73601 28077
313 1244 31300 -330090.97878 33870 -296588.40181 30338
314 1248 31400 -315349.68246 32592 -293898.01396 30299
315 1252 31500 -315326.29844 33060 -296507.20004 31104
316 1255 31600 -288067.65627 30311 -280303.50554 29468
317 1259 31700 -303458.58936 31382 -274679.60241 28268
318 1262 31800 -326361.74988 33814 -288406.74073 29758
319 1266 31900 -345329.57596 36253 -325362.70463 34089
320 1270 32000 -338408.99136 35252 -306419.28661 31935
321 1274 32100 -351856.28478 36301 -306838.59632 31468
322 1278 32200 -290072.54241 30704 -282169.72054 29888
323 1282 32300 -330025.71702 33773 -306631.05872 31212
324 1286 32400 -314585.86581 32587 -286933.80705 29600
325 1289 32500 -288697.30726 30144 -259901.08194 27098
326 1293 32600 -308021.35585 32421 -263348.02297 27669
327 1297 32700 -315606.97648 32660 -280591.11529 28726
328 1301 32800 -365601.04328 37005 -321543.44665 32304
329 1305 32900 -341123.56560 35753 -299513.71394 31277
330 1309 33000 -306526.85014 31727 -265954.57534 27365
331 1312 33100 -321851.96296 33347 -284323.05109 29334
332 1316 33200 -332715.76038 34256 -296754.61589 30378
333 1320 33300 -313422.57865 32527 -280951.92871 29092
334 1324 33400 -321099.66516 32760 -303496.95999 30892
335 1328 33500 -303530.81949 31578 -280429.18020 29076
336 1331 33600 -309693.32338 32085 -278656.68837 28748
337 1335 33700 -333588.30478 33723 -316519.03510 31911
338 1339 33800 -285278.62608 29683 -251377.20114 26044
339 1342 33900 -301317.48459 31066 -275812.79497 28364
340 1346 34000 -330059.96064 34628 -305497.93710 31913
341 1350 34100 -346522.39161 35810 -328610.06853 33900
342 1354 34200 -302116.44951 30866 -278137.19618 28366
343 1358 34300 -317364.58262 32803 -280375.42133 28831
344 1362 34400 -332310.20950 33838 -286457.82189 28944
345 1366 34500 -314546.78422 32464 -294395.45201 30300
346 1369 34600 -328558.86512 34355 -284520.55512 29690
347 1374 34700 -300015.69055 31238 -262475.33156 27240
348 1377 34800 -311776.11981 32569 -276405.57994 28762
349 1381 34900 -324218.66299 33943 -289457.21977 30110
350 1385 35000 -325196.45813 33790 -291484.50451 30204
351 1389 35100 -313305.79575 33000 -272227.46643 28549
352 1392 35200 -328220.15905 33758 -307260.79721 31563
353 1396 35300 -317691.58784 32773 -282036.13376 29017
354 1400 35400 -332075.50311 34628 -298285.69937 30913
355 1404 35500 -322240.86223 33529 -306024.91900 31749
356 1408 35600 -312283.69173 32940 -279628.55305 29354
357 1412 35700 -318444.73127 33399 -279541.46953 29231
358 1416 35800 -320815.05045 32940 -304964.58377 31256
359 1419 35900 -293844.20054 30047 -259361.06837 26362
360 1423 36000 -323512.63545 33241 -271406.91424 27729
361 1427 36100 -315126.04656 32660 -287910.42508 29745
362 1431 36200 -310293.27156 32157 -277828.28114 28663
363 1435 36300 -288041.31056 30293 -254615.75597 26711
364 1439 36400 -346531.55741 36628 -306578.71254 32334
365 1443 36500 -321862.86022 32597 -281778.77406 28315
366 1447 36600 -312854.75162 32319 -262797.21072 26889
367 1451 36700 -350891.21030 36350 -311436.04323 32189
368 1455 36800 -306275.62088 32451 -246481.66430 26059
369 1459 36900 -344702.22441 34989 -314457.07701 31875
370 1462 37000 -297524.52402 31459 -274547.00752 28962
371 1466 37100 -341052.58554 35651 -292138.59198 30384
372 1470 37200 -293389.70629 30711 -266488.73246 27836
373 1474 37300 -309851.82236 32774 -256446.88575 27010
374 1478 37400 -320842.69114 34073 -282854.25605 29918
375 1482 37500 -330369.83596 34028 -291783.48346 29861
376 1486 37600 -297718.01988 30724 -245723.94159 25128
377 1490 37700 -328923.55095 34339 -241727.76603 25032
378 1493 37800 -312196.31225 32751 -260404.20865 27300
379 1497 37900 -300648.30242 30943 -274106.11066 28161
380 1500 38000 -314765.43627 32554 -281594.52028 29062
381 1504 38100 -301038.02337 31178 -270350.52078 27915
382 1508 38200 -308458.87878 31824 -292139.90460 30090
383 1512 38300 -307476.13932 32188 -270644.63188 28189
384 1516 38400 -336261.16424 34825 -297388.25584 30589
385 1520 38500 -328726.03139 34070 -298145.80749 30819
386 1524 38600 -302957.49046 31992 -267019.75718 28118
387 1527 38700 -324866.16942 34027 -291936.61249 30589
388 1532 38800 -323039.35216 32649 -278135.01606 27871
389 1535 38900 -301924.64202 31941 -256645.00989 27163
390 1540 39000 -318346.02136 32939 -293344.10801 30193
391 1544 39100 -276998.34804 29276 -238027.40553 25123
392 1547 39200 -334843.19508 34175 -310779.30891 31641
393 1552 39300 -340319.88908 35646 -298783.44106 31237
394 1556 39400 -336484.46524 35541 -302153.70655 31830
395 1559 39500 -324490.01365 33890 -290937.15389 30285
396 1563 39600 -321523.07633 33539 -301441.08898 31381
397 1567 39700 -310354.78594 32538 -283007.86426 29702
398 1571 39800 -294890.70554 31114 -263428.90510 27723
399 1574 39900 -295131.98486 31144 -268885.62499 28352
400 1578 40000 -281581.33433 29530 -252690.56602 26415
401 1582 40100 -304298.05105 31796 -279095.08417 29080
402 1586 40200 -318584.66574 32475 -285532.38736 28959
403 1589 40300 -335255.82681 34340 -288339.36048 29358
404 1593 40400 -320725.29048 33064 -276185.11643 28314
405 1597 40500 -316606.63227 33544 -278702.03181 29293
406 1601 40600 -312826.04902 32362 -286142.37659 29564
407 1604 40700 -336034.06134 35163 -295431.31256 30679
408 1608 40800 -282231.32933 29564 -238417.09434 24872
409 1612 40900 -340822.53195 35594 -285282.77099 29749
410 1616 41000 -300493.01204 31530 -259456.39638 27108
411 1620 41100 -310732.34012 32147 -262032.74851 26849
412 1623 41200 -303738.29756 32490 -281601.63877 30056
413 1627 41300 -316957.94260 32952 -287003.59586 29745
414 1631 41400 -321202.34439 33689 -251946.56290 26353
415 1635 41500 -309609.01913 32801 -274337.09040 29062
416 1638 41600 -319161.03472 33308 -278206.45923 28967
417 1642 41700 -317297.21488 33571 -264826.27556 27731
418 1646 41800 -289253.44944 30289 -257272.76341 26910
419 1649 41900 -306579.58280 32316 -260217.94259 27485
420 1653 42000 -340755.58116 36059 -287213.57709 30282
421 1657 42100 -332900.55126 34902 -284245.52948 29679
422 1661 42200 -332749.76940 34580 -300990.94630 31154
423 1665 42300 -310405.17936 32378 -278368.02311 28932
424 1669 42400 -332709.25392 34151 -311301.91819 31867
425 1672 42500 -306324.32438 32681 -256767.02939 27289
426 1676 42600 -308853.95261 32352 -276946.72288 28873
427 1679 42700 -291715.91382 30552 -263121.07672 27547
428 1683 42800 -339062.48491 35943 -287169.42909 30424
429 1687 42900 -310393.73055 32534 -259443.03000 27061
430 1691 43000 -331543.75180 34345 -269966.13236 27746
431 1695 43100 -293104.35014 30614 -251865.14441 26274
432 1699 43200 -292779.38766 31148 -260267.41450 27657
433 1702 43300 -314486.68510 32642 -280713.21046 29030
434 1706 43400 -357323.56426 37491 -303082.39545 31598
435 1710 43500 -340200.63495 35780 -305058.41087 32014
436 1714 43600 -288949.02869 30558 -251346.44440 26567
437 1718 43700 -344742.98841 35507 -313580.37476 32148
438 1722 43800 -346024.56364 36010 -306360.76275 31801
439 1726 43900 -306503.95319 32209 -266466.10421 27860
440 1730 44000 -297758.29001 31084 -248288.38843 25678
441 1733 44100 -320231.94474 33054 -269249.58297 27635
442 1737 44200 -314804.12153 32920 -274888.68843 28582
443 1741 44300 -302543.97611 32209 -266540.20751 28167
444 1744 44400 -323309.53269 34370 -274590.57592 29189
445 1748 44500 -320942.17514 33536 -288632.27039 30054
446 1752 44600 -313113.97788 32966 -271908.33831 28602
447 1756 44700 -279183.09272 29022 -234884.37684 24307
448 1759 44800 -291620.31190 30414 -253489.15869 26310
449 1763 44900 -336291.88003 35613 -295226.29523 31221
450 1767 45000 -317409.61856 33300 -281354.55556 29478
451 1771 45100 -320184.58692 33274 -288745.32220 29778
452 1775 45200 -309050.35749 32573 -248532.55791 26022
453 1779 45300 -337564.78328 35648 -286030.34923 30114
454 1783 45400 -340251.82134 35354 -299296.71797 30990
455 1787 45500 -314881.73413 33324 -269627.88753 28452
456 1791 45600 -330076.83349 34681 -274629.26985 28684
457 1795 45700 -344444.98598 35076 -308378.42393 31195
458 1799 45800 -324068.68074 34666 -279999.20897 29769
459 1803 45900 -314091.72733 33089 -273003.14757 28688
460 1806 46000 -317139.92129 33341 -292933.20319 30797
461 1810 46100 -294396.92124 31081 -241087.85988 25321
462 1813 46200 -308368.20260 31835 -263032.97334 26838
463 1817 46300 -333030.63445 34808 -277945.81808 28968
464 1822 46400 -343967.03299 36099 -311190.32619 32651
465 1826 46500 -328592.49702 34570 -294914.16966 30843
466 1830 46600 -314790.68887 33165 -272435.49541 28612
467 1834 46700 -303203.73283 31506 -261539.21465 26941
468 1838 46800 -317725.35266 33298 -283188.42451 29623
469 1842 46900 -362560.68638 37915 -317110.10672 33086
470 1846 47000 -355041.39722 37536 -282056.83373 29799
471 1850 47100 -334333.34927 35104 -303631.11145 31841
472 1854 47200 -369001.21242 35555 -318077.21800 30066
473 1858 47300 -323308.64465 34108 -266080.22744 28035
474 1861 47400 -304367.16156 31888 -257596.00913 26789
475 1865 47500 -345752.68422 35872 -312088.33683 32238
476 1869 47600 -324675.90485 34032 -261985.47016 27316
477 1874 47700 -313855.54418 32196 -259684.59942 26413
478 1877 47800 -303812.47078 31687 -270403.40178 28144
479 1881 47900 -331832.71562 34614 -284010.56561 29480
480 1885 48000 -304773.73831 31960 -272762.47446 28562
481 1889 48100 -336212.05975 35127 -290103.53828 30122
482 1892 48200 -313578.84227 32818 -273699.23173 28517
483 1896 48300 -325668.78566 34279 -259527.92470 27360
484 1900 48400 -307882.68552 32125 -282646.83604 29440
485 1904 48500 -330730.82015 34845 -258870.45379 27186
486 1907 48600 -317010.46325 33231 -270214.70079 28174
487 1911 48700 -309257.07246 32185 -263641.25975 27267
488 1915 48800 -289225.33760 30344 -248108.92119 25965
489 1919 48900 -317947.70491 33183 -292236.96636 30384
490 1923 49000 -315892.33898 33382 -252930.45188 26635
491 1927 49100 -314214.68945 33310 -276386.52370 29266
492 1931 49200 -352573.32041 36926 -318183.08319 33223
493 1934 49300 -342345.08144 34246 -297712.22931 29528
494 1938 49400 -330491.09608 34306 -298978.58784 30812
495 1942 49500 -341407.75487 36219 -263931.19178 27797
496 1946 49600 -301405.32838 32075 -267689.49074 28484
497 1950 49700 -327306.28851 34424 -271820.00258 28527
498 1953 49800 -290877.35061 30908 -248550.19026 26435
499 1957 49900 -295826.74868 31292 -245658.15488 25980
500 1961 50000 -301029.43335 31927 -257964.30327 27265
501 1964 50100 -304339.91117 31929 -238042.98212 24876
502 1968 50200 -303312.90190 31897 -253853.29592 26449
503 1972 50300 -315590.24499 33205 -270100.28388 28412
504 1975 50400 -299942.88299 31566 -269109.57636 28188
505 1979 50500 -317956.46720 33315 -274197.48887 28623
506 1983 50600 -335980.10407 35136 -301962.55665 31488
507 1987 50700 -293321.59006 31075 -246314.63093 26085
